TEMPLATE_ASSET_NORMALIZATION_AUDIT_V1
generated_at=2026-08-12T03:39:06
canonical_viewport=1280x720
rule_3840x2087=crop(114,54,3725,2087)->resize(1280x720)
rule_3611x2033=full_viewport->resize(1280x720)
rule_1268x71x=full_viewport->resize(1280x720)
local_crops=logged_as_roi_seed_only_and_excluded_from_frame_scoring
normalized_frame_count=223

C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\014-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=fcd5b5a1d57d59eb5d948cad8086d6781c05e3fe583eb9374f6bfaffec2d9f3d
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\015-exchange_city_anchor_redispatch.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=d145231e89afcf91dcf20c3c1bc735f347e883de9d7c808ef8199909037707f5
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\016-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=f857adb5a9f7dbd437b3ed152410e14371124cfa1b86e006b58592592bd7f03c
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\017-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=064bea00640d6d9c3442a32c87ee063747d117f837bf203eede48bfee2a3ed5a
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\018-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=17300920c0d11c4302cd03d63d25a060742154a1851b805ed32a7eddad1c3afd
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\019-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=cd29539b77faed716b03d57298b1f1df1c1083ea52c7fd4b115ce2e82dc183c6
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\020-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=6004fb6f49095167592ae390eb1282f76bd228f38f332237ddd4975881ca4d71
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\021-exchange_city_anchor_redispatch.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=7ef24ab3b3af8a7930a3f955834283fabdf05674807f89bff120ed7a17abe140
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\022-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=f72da89837317d4712cce34836dfe8dfb7061d306ec0fa69a9b6ae8924b8eacc
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\023-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=61076aeb6daaf21cb507350cf8f025d77774a58387eb2eb669b2ebe6eff268ea
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\024-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=01886e001f7afebac087a4973731821be6ec8ef86fcc43b662e9e06320a5c140
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\025-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=8b3da66b1eadd3c1375738077e8e652f96d2382daa5513b34efaf935076ecb1e
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\026-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=2287be766c9867ba4dda733084e6252a1fa7ab65ab390bff3216d5d2fa2c500a
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\027-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=1324943afb13ff4401f112672fafca8c1e0144f5d136daecbd22f82d1db830d1
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\028-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=0253b5f62cc1debc5b815fea031184d244d976674b9db46159202da626f0ef50
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\029-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=98e828f51d8607e8363e489bc267ba1b2c66cf270ee2f18bbf61577152b199cf
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\030-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=105392fdd25c013651547d67543b8c1f5835d6b49bd5a03070a6a0f6c2776594
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\031-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=9da2a575642bf3dac61c89c88607e4732e9924f5a5004b6b88f58c36b5795d23
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\032-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=3f0ad614c1140f2c72284d55c1e0e74d057f483bc2e9729d9d487488648af8fe
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\033-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=48cc3bdce8f24fff1c55ec07f2cca8ec2bb030e94cab4254ad5bd59673cc77db
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\034-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=5e3f1fd0349260ab5e8d3aceb298b82441efd7d45843dadcea14ca687b0a2268
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\035-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=d44c624b232d70f397c7ea423de629e924c8440a8b4cfefdedecb4ca384ebcb9
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\036-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=0f3e8eacc06cd5adaa92c8cdb29126fb4fda4f339224cc6ac70e6ae21cdf301f
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\037-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=33091e27137f4ee4cb0424886f3588c4b6abe29973079f9a1bbc839aa189c29e
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\038-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=d71c68de27251610312b65d4b37d81ef9ee218bdf0805e30b7aafcd36d8da400
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\039-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=f14fdc3efa20220f109095f4057965beaf3a4550f3a2997915c67d960562ad07
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\040-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=c92432813d224130dfe0fab447a6fcc67c055cea4187ea1ea2012fec6ba54571
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\041-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=90bbacb6d68a42aa37480e9f884e0f099c2b18b0367876a61ca1b61c5a1c80ad
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\042-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=dc20067941b46d5934f0ae087c5cf7ce9f716802b4cdaf7f4915e1ebde8849c8
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\043-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=80d4e0152601bd5fbaff222d574dfbc0baf73d717ab80ed7b3e3171f8f6a3595
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\044-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=e1db9d7bdb7255df7dc605c08d751d10815599c3ffc39da9ae868c10f4716327
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\045-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=236db0aa88b1e8d05b50e6bf1d05cd8dd3bbc799ae9d3e3cabd15883141e66e5
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\046-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=6c0b673a384205c7f30d9629919cfc823d70af759eea024a2dff10dd19e38c25
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\047-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=35c0fab791caffc2012426799c0a19efee776904aebbdfd55caf99984876d9d7
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\048-exchange_city_anchor_observe.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=db76a7056239f12f0f211d836a3cc5f1a5166b3bdc03a4ba49e9591abf816858
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\049-adaptive_preflight_buy_page_after.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=58c11a513243fd86b0f6dc5ae615a8fa4067699ff7a516cef5a21aefc053af72
C:\tmp\HeiYue-AutoResonance-gui-launcher-portable-v1-20260807\logs\run_business\20260812-015436-137847-cycle\050-final_cycle_result.png	original=1280x720	viewport=full_1280x720;resize=none	sha256=52979b575c5b1d5434727e905befa6cf47ff7b89e2120244b12b398e8036b92a
